,Date_time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
24717,2010-10-18 03:57:00,0.346,0.096,242.54,1.4,0.0,0.0,0.0
24718,2010-10-18 03:58:00,0.348,0.098,243.08,1.4,0.0,0.0,1.0
24719,2010-10-18 03:59:00,0.326,0.068,243.49,1.4,0.0,0.0,1.0
24720,2010-10-18 04:00:00,0.252,0.0,242.77,1.0,0.0,0.0,0.0
24721,2010-10-18 04:01:00,0.252,0.0,242.3,1.0,0.0,0.0,1.0
24722,2010-10-18 04:02:00,0.252,0.0,242.65,1.0,0.0,0.0,1.0
24723,2010-10-18 04:03:00,0.254,0.0,243.19,1.0,0.0,0.0,0.0
24724,2010-10-18 04:04:00,0.254,0.0,242.81,1.0,0.0,0.0,1.0
24725,2010-10-18 04:05:00,0.254,0.0,242.79,1.0,0.0,0.0,1.0
24726,2010-10-18 04:06:00,0.254,0.0,242.81,1.0,0.0,0.0,0.0
24727,2010-10-18 04:07:00,0.254,0.0,242.95,1.0,0.0,0.0,1.0
24728,2010-10-18 04:08:00,0.254,0.0,243.06,1.0,0.0,0.0,1.0
24729,2010-10-18 04:09:00,0.254,0.0,243.38,1.0,0.0,0.0,0.0
24730,2010-10-18 04:10:00,0.256,0.0,243.76,1.0,0.0,0.0,1.0
24731,2010-10-18 04:11:00,0.256,0.0,243.66,1.0,0.0,0.0,1.0
24732,2010-10-18 04:12:00,0.254,0.0,242.99,1.0,0.0,0.0,0.0
24733,2010-10-18 04:13:00,0.332,0.0,243.17,1.4,0.0,0.0,1.0
24734,2010-10-18 04:14:00,0.362,0.098,243.35,1.6,0.0,0.0,1.0
24735,2010-10-18 04:15:00,0.36,0.098,243.53,1.4,0.0,0.0,0.0
24736,2010-10-18 04:16:00,0.358,0.098,243.46,1.4,0.0,0.0,1.0
24737,2010-10-18 04:17:00,0.358,0.1,244.02,1.4,0.0,0.0,1.0
24738,2010-10-18 04:18:00,0.438,0.192,244.57,2.0,0.0,0.0,0.0
24739,2010-10-18 04:19:00,0.434,0.212,244.98,2.0,0.0,0.0,1.0
24740,2010-10-18 04:20:00,0.432,0.208,243.88,2.0,0.0,0.0,1.0
24741,2010-10-18 04:21:00,0.428,0.204,243.07,1.8,0.0,0.0,0.0
24742,2010-10-18 04:22:00,0.426,0.202,242.92,1.8,0.0,0.0,1.0
24743,2010-10-18 04:23:00,0.426,0.204,243.36,1.8,0.0,0.0,1.0
24744,2010-10-18 04:24:00,0.424,0.206,243.56,1.8,0.0,0.0,0.0
24745,2010-10-18 04:25:00,0.424,0.208,244.13,1.8,0.0,0.0,1.0
24746,2010-10-18 04:26:00,0.38,0.148,245.07,1.6,0.0,0.0,1.0
24747,2010-10-18 04:27:00,0.468,0.172,244.86,2.4,0.0,0.0,1.0
24748,2010-10-18 04:28:00,0.85,0.296,244.33,3.6,0.0,0.0,11.0
24749,2010-10-18 04:29:00,0.846,0.26,244.39,3.6,0.0,0.0,10.0
24750,2010-10-18 04:30:00,0.88,0.26,244.7,3.6,0.0,0.0,11.0
24751,2010-10-18 04:31:00,0.9,0.266,245.34,3.8,0.0,0.0,11.0
24752,2010-10-18 04:32:00,0.906,0.266,245.48,3.8,0.0,0.0,12.0
24753,2010-10-18 04:33:00,0.91,0.262,245.27,3.8,0.0,0.0,11.0
24754,2010-10-18 04:34:00,0.908,0.258,244.92,3.8,0.0,0.0,12.0
24755,2010-10-18 04:35:00,0.908,0.254,244.64,3.8,0.0,0.0,12.0
24756,2010-10-18 04:36:00,0.904,0.25,244.21,3.8,0.0,0.0,11.0
24757,2010-10-18 04:37:00,0.902,0.244,243.57,3.8,0.0,0.0,11.0
24758,2010-10-18 04:38:00,0.632,0.13,244.22,3.0,0.0,0.0,8.0
24759,2010-10-18 04:39:00,0.254,0.0,244.24,1.0,0.0,0.0,1.0
24760,2010-10-18 04:40:00,0.256,0.0,244.8,1.0,0.0,0.0,1.0
24761,2010-10-18 04:41:00,0.278,0.0,244.94,1.2,0.0,0.0,0.0
24762,2010-10-18 04:42:00,0.364,0.102,244.34,1.6,0.0,0.0,1.0
24763,2010-10-18 04:43:00,0.358,0.098,242.82,1.4,0.0,0.0,1.0
24764,2010-10-18 04:44:00,0.354,0.096,242.67,1.4,0.0,0.0,0.0
24765,2010-10-18 04:45:00,0.356,0.1,243.59,1.4,0.0,0.0,1.0
24766,2010-10-18 04:46:00,0.356,0.104,244.65,1.4,0.0,0.0,1.0
24767,2010-10-18 04:47:00,0.356,0.106,245.25,1.4,0.0,0.0,0.0
24768,2010-10-18 04:48:00,0.354,0.106,245.2,1.4,0.0,0.0,1.0
24769,2010-10-18 04:49:00,0.354,0.106,245.16,1.4,0.0,0.0,1.0
24770,2010-10-18 04:50:00,0.354,0.106,244.94,1.4,0.0,0.0,0.0
24771,2010-10-18 04:51:00,0.35,0.102,244.04,1.4,0.0,0.0,1.0
24772,2010-10-18 04:52:00,0.348,0.098,243.24,1.4,0.0,0.0,1.0
24773,2010-10-18 04:53:00,0.348,0.102,243.83,1.4,0.0,0.0,0.0
24774,2010-10-18 04:54:00,0.35,0.104,244.54,1.4,0.0,0.0,1.0
24775,2010-10-18 04:55:00,0.418,0.174,244.89,2.0,0.0,0.0,1.0
24776,2010-10-18 04:56:00,0.36,0.11,244.69,1.6,0.0,0.0,0.0
24777,2010-10-18 04:57:00,0.336,0.072,244.21,1.4,0.0,0.0,1.0
24778,2010-10-18 04:58:00,0.334,0.07,243.74,1.4,0.0,0.0,1.0
24779,2010-10-18 04:59:00,0.332,0.07,243.62,1.4,0.0,0.0,0.0
24780,2010-10-18 05:00:00,0.33,0.068,243.36,1.4,0.0,0.0,1.0
24781,2010-10-18 05:01:00,0.33,0.07,243.66,1.4,0.0,0.0,1.0
24782,2010-10-18 05:02:00,0.328,0.07,244.0,1.4,0.0,0.0,0.0
24783,2010-10-18 05:03:00,0.272,0.0,243.4,1.2,0.0,0.0,1.0
24784,2010-10-18 05:04:00,0.254,0.0,243.55,1.0,0.0,0.0,1.0
24785,2010-10-18 05:05:00,0.254,0.0,243.75,1.0,0.0,0.0,0.0
24786,2010-10-18 05:06:00,0.254,0.0,243.54,1.0,0.0,0.0,1.0
24787,2010-10-18 05:07:00,0.254,0.0,243.17,1.0,0.0,0.0,1.0
24788,2010-10-18 05:08:00,0.254,0.0,243.44,1.0,0.0,0.0,0.0
24789,2010-10-18 05:09:00,0.256,0.0,244.1,1.0,0.0,0.0,1.0
24790,2010-10-18 05:10:00,0.346,0.062,244.02,1.6,0.0,0.0,1.0
24791,2010-10-18 05:11:00,0.364,0.1,243.76,1.6,0.0,0.0,0.0
24792,2010-10-18 05:12:00,0.36,0.1,243.49,1.4,0.0,0.0,1.0
24793,2010-10-18 05:13:00,0.358,0.1,243.75,1.4,0.0,0.0,1.0
24794,2010-10-18 05:14:00,0.356,0.1,243.57,1.4,0.0,0.0,0.0
24795,2010-10-18 05:15:00,0.354,0.098,242.94,1.4,0.0,0.0,1.0
24796,2010-10-18 05:16:00,0.352,0.098,243.13,1.4,0.0,0.0,0.0
24797,2010-10-18 05:17:00,0.354,0.1,243.92,1.4,0.0,0.0,1.0
24798,2010-10-18 05:18:00,0.352,0.098,243.3,1.4,0.0,0.0,1.0
24799,2010-10-18 05:19:00,0.35,0.1,243.39,1.4,0.0,0.0,0.0
24800,2010-10-18 05:20:00,0.35,0.1,243.63,1.4,0.0,0.0,1.0
24801,2010-10-18 05:21:00,0.352,0.104,244.36,1.4,0.0,0.0,1.0
24802,2010-10-18 05:22:00,0.352,0.102,244.22,1.4,0.0,0.0,0.0
24803,2010-10-18 05:23:00,0.35,0.102,244.21,1.4,0.0,0.0,1.0
24804,2010-10-18 05:24:00,0.296,0.0,244.98,1.2,0.0,0.0,1.0
24805,2010-10-18 05:25:00,0.26,0.0,246.18,1.0,0.0,0.0,0.0
24806,2010-10-18 05:26:00,0.26,0.0,246.0,1.0,0.0,0.0,1.0
24807,2010-10-18 05:27:00,0.26,0.0,246.57,1.0,0.0,0.0,1.0
24808,2010-10-18 05:28:00,0.262,0.0,247.26,1.0,0.0,0.0,0.0
24809,2010-10-18 05:29:00,0.262,0.0,247.19,1.0,0.0,0.0,1.0
24810,2010-10-18 05:30:00,0.26,0.0,246.62,1.0,0.0,0.0,1.0
24811,2010-10-18 05:31:00,0.26,0.0,246.52,1.0,0.0,0.0,1.0
24812,2010-10-18 05:32:00,0.302,0.0,247.87,1.4,0.0,0.0,0.0
24813,2010-10-18 05:33:00,0.34,0.082,247.86,1.4,0.0,0.0,1.0
24814,2010-10-18 05:34:00,0.34,0.084,247.91,1.4,0.0,0.0,1.0
24815,2010-10-18 05:35:00,0.342,0.086,248.87,1.4,0.0,0.0,0.0
24816,2010-10-18 05:36:00,0.342,0.086,248.78,1.4,0.0,0.0,1.0
24817,2010-10-18 05:37:00,0.34,0.084,248.35,1.4,0.0,0.0,1.0
24818,2010-10-18 05:38:00,0.392,0.14,248.07,1.8,0.0,0.0,0.0
24819,2010-10-18 05:39:00,0.442,0.218,246.29,2.0,0.0,0.0,1.0
24820,2010-10-18 05:40:00,0.408,0.174,246.19,1.8,0.0,0.0,1.0
24821,2010-10-18 05:41:00,0.364,0.112,247.09,1.6,0.0,0.0,0.0
24822,2010-10-18 05:42:00,0.364,0.112,246.84,1.4,0.0,0.0,1.0
24823,2010-10-18 05:43:00,0.362,0.112,246.8,1.4,0.0,0.0,1.0
24824,2010-10-18 05:44:00,0.36,0.112,246.86,1.4,0.0,0.0,0.0
24825,2010-10-18 05:45:00,0.36,0.114,246.99,1.4,0.0,0.0,1.0
24826,2010-10-18 05:46:00,0.356,0.108,245.8,1.4,0.0,0.0,1.0
24827,2010-10-18 05:47:00,0.354,0.106,245.49,1.4,0.0,0.0,0.0
24828,2010-10-18 05:48:00,0.352,0.104,245.05,1.4,0.0,0.0,1.0
24829,2010-10-18 05:49:00,0.358,0.108,246.2,1.4,0.0,0.0,1.0
24830,2010-10-18 05:50:00,0.362,0.11,246.54,1.4,0.0,0.0,0.0
24831,2010-10-18 05:51:00,0.362,0.11,246.56,1.4,0.0,0.0,1.0
24832,2010-10-18 05:52:00,0.29,0.0,245.74,1.2,0.0,0.0,1.0
24833,2010-10-18 05:53:00,0.264,0.0,245.81,1.0,0.0,0.0,0.0
24834,2010-10-18 05:54:00,0.262,0.0,244.71,1.0,0.0,0.0,1.0
24835,2010-10-18 05:55:00,0.262,0.0,244.61,1.0,0.0,0.0,1.0
24836,2010-10-18 05:56:00,0.26,0.0,244.27,1.0,0.0,0.0,0.0
24837,2010-10-18 05:57:00,0.262,0.0,245.03,1.0,0.0,0.0,1.0
24838,2010-10-18 05:58:00,0.262,0.0,245.51,1.0,0.0,0.0,1.0
24839,2010-10-18 05:59:00,0.262,0.0,245.4,1.0,0.0,0.0,0.0
24840,2010-10-18 06:00:00,0.262,0.0,245.54,1.0,0.0,0.0,1.0
24841,2010-10-18 06:01:00,0.26,0.0,244.67,1.0,0.0,0.0,1.0
24842,2010-10-18 06:02:00,0.26,0.0,244.28,1.0,0.0,0.0,0.0
24843,2010-10-18 06:03:00,0.326,0.0,244.62,1.4,0.0,0.0,1.0
24844,2010-10-18 06:04:00,0.338,0.09,244.15,1.4,0.0,1.0,1.0
24845,2010-10-18 06:05:00,0.34,0.09,244.33,1.4,0.0,1.0,0.0
24846,2010-10-18 06:06:00,0.378,0.124,243.22,1.6,0.0,2.0,1.0
24847,2010-10-18 06:07:00,0.448,0.226,243.91,2.0,0.0,1.0,1.0
24848,2010-10-18 06:08:00,0.444,0.226,243.9,2.0,0.0,1.0,0.0
24849,2010-10-18 06:09:00,0.444,0.226,243.69,2.0,0.0,2.0,1.0
24850,2010-10-18 06:10:00,0.508,0.292,244.02,2.4,0.0,1.0,1.0
24851,2010-10-18 06:11:00,0.522,0.336,244.35,2.4,0.0,1.0,0.0
24852,2010-10-18 06:12:00,0.522,0.338,244.55,2.4,0.0,2.0,1.0
24853,2010-10-18 06:13:00,0.518,0.334,243.84,2.4,0.0,1.0,1.0
24854,2010-10-18 06:14:00,0.516,0.332,243.76,2.4,0.0,2.0,0.0
24855,2010-10-18 06:15:00,0.516,0.334,244.19,2.4,0.0,1.0,1.0
24856,2010-10-18 06:16:00,0.514,0.334,243.97,2.4,0.0,1.0,1.0
24857,2010-10-18 06:17:00,0.51,0.332,243.79,2.4,0.0,2.0,0.0
24858,2010-10-18 06:18:00,0.47,0.274,243.62,2.2,0.0,1.0,1.0
24859,2010-10-18 06:19:00,0.438,0.228,243.98,2.0,0.0,1.0,1.0
24860,2010-10-18 06:20:00,0.376,0.138,244.16,1.6,0.0,2.0,0.0
24861,2010-10-18 06:21:00,0.336,0.088,244.23,1.4,0.0,1.0,1.0
24862,2010-10-18 06:22:00,0.334,0.086,243.77,1.4,0.0,2.0,1.0
24863,2010-10-18 06:23:00,0.336,0.09,244.93,1.4,0.0,1.0,0.0
24864,2010-10-18 06:24:00,0.34,0.092,245.13,1.4,0.0,1.0,1.0
24865,2010-10-18 06:25:00,0.34,0.088,244.08,1.4,0.0,1.0,1.0
24866,2010-10-18 06:26:00,0.338,0.086,243.42,1.4,0.0,2.0,0.0
24867,2010-10-18 06:27:00,0.332,0.086,243.48,1.4,0.0,1.0,1.0
24868,2010-10-18 06:28:00,0.33,0.086,243.78,1.4,0.0,1.0,1.0
24869,2010-10-18 06:29:00,0.33,0.088,243.95,1.4,0.0,2.0,0.0
24870,2010-10-18 06:30:00,0.328,0.086,243.47,1.4,0.0,1.0,1.0
24871,2010-10-18 06:31:00,0.328,0.086,243.81,1.4,0.0,1.0,1.0
24872,2010-10-18 06:32:00,0.332,0.086,243.66,1.4,0.0,1.0,0.0
24873,2010-10-18 06:33:00,0.334,0.086,243.55,1.4,0.0,2.0,1.0
24874,2010-10-18 06:34:00,0.362,0.11,242.87,1.6,0.0,1.0,1.0
24875,2010-10-18 06:35:00,0.434,0.22,243.14,2.0,0.0,1.0,0.0
24876,2010-10-18 06:36:00,0.432,0.226,244.0,2.0,0.0,1.0,1.0
24877,2010-10-18 06:37:00,0.432,0.228,244.58,2.0,0.0,1.0,1.0
24878,2010-10-18 06:38:00,0.43,0.23,245.02,2.0,0.0,2.0,0.0
24879,2010-10-18 06:39:00,0.434,0.232,245.15,2.0,0.0,1.0,1.0
24880,2010-10-18 06:40:00,0.558,0.226,244.29,2.4,0.0,1.0,1.0
24881,2010-10-18 06:41:00,0.612,0.22,243.68,2.6,0.0,1.0,0.0
24882,2010-10-18 06:42:00,1.038,0.21,242.49,4.8,0.0,1.0,8.0
24883,2010-10-18 06:43:00,1.654,0.202,242.24,6.8,0.0,2.0,19.0
24884,2010-10-18 06:44:00,1.64,0.202,242.44,6.8,0.0,1.0,19.0
24885,2010-10-18 06:45:00,1.626,0.202,242.55,6.6,0.0,1.0,19.0
24886,2010-10-18 06:46:00,1.63,0.204,243.18,6.6,0.0,1.0,19.0
24887,2010-10-18 06:47:00,1.626,0.204,242.92,6.6,0.0,1.0,19.0
24888,2010-10-18 06:48:00,1.616,0.17,242.48,6.6,0.0,1.0,19.0
24889,2010-10-18 06:49:00,1.58,0.164,241.46,6.6,0.0,2.0,19.0
24890,2010-10-18 06:50:00,1.562,0.158,239.86,6.4,0.0,1.0,18.0
24891,2010-10-18 06:51:00,1.56,0.158,239.88,6.4,0.0,1.0,18.0
24892,2010-10-18 06:52:00,1.574,0.164,241.11,6.4,0.0,1.0,19.0
24893,2010-10-18 06:53:00,1.59,0.168,242.37,6.6,0.0,1.0,18.0
24894,2010-10-18 06:54:00,1.6,0.172,243.0,6.6,0.0,1.0,19.0
24895,2010-10-18 06:55:00,1.72,0.17,242.73,7.0,0.0,1.0,19.0
24896,2010-10-18 06:56:00,1.702,0.132,241.88,7.0,0.0,2.0,18.0
24897,2010-10-18 06:57:00,1.97,0.054,241.37,8.2,0.0,1.0,19.0
24898,2010-10-18 06:58:00,2.376,0.0,239.89,9.8,0.0,1.0,18.0
24899,2010-10-18 06:59:00,2.37,0.0,239.66,9.8,0.0,1.0,18.0
24900,2010-10-18 07:00:00,2.414,0.046,239.97,10.0,0.0,1.0,19.0
24901,2010-10-18 07:01:00,2.416,0.046,240.53,10.0,0.0,1.0,18.0
24902,2010-10-18 07:02:00,2.32,0.046,239.8,9.6,0.0,2.0,18.0
24903,2010-10-18 07:03:00,2.224,0.182,241.2,9.2,0.0,1.0,19.0
24904,2010-10-18 07:04:00,2.222,0.19,241.79,9.2,0.0,1.0,18.0
24905,2010-10-18 07:05:00,2.206,0.186,240.97,9.2,0.0,1.0,19.0
24906,2010-10-18 07:06:00,2.204,0.184,240.84,9.0,0.0,1.0,18.0
24907,2010-10-18 07:07:00,2.222,0.2,241.04,9.2,0.0,1.0,19.0
24908,2010-10-18 07:08:00,2.31,0.224,241.18,9.6,0.0,1.0,18.0
24909,2010-10-18 07:09:00,3.298,0.222,242.22,13.8,0.0,2.0,19.0
24910,2010-10-18 07:10:00,2.836,0.236,242.63,11.8,0.0,1.0,18.0
24911,2010-10-18 07:11:00,3.534,0.232,242.11,14.8,0.0,1.0,19.0
24912,2010-10-18 07:12:00,4.28,0.246,241.4,17.8,0.0,1.0,19.0
24913,2010-10-18 07:13:00,4.202,0.242,240.31,17.6,0.0,1.0,18.0
24914,2010-10-18 07:14:00,4.176,0.24,239.94,17.6,0.0,1.0,18.0
24915,2010-10-18 07:15:00,4.176,0.232,238.68,17.6,0.0,1.0,18.0
24916,2010-10-18 07:16:00,3.5,0.17,239.75,14.8,0.0,2.0,19.0
24917,2010-10-18 07:17:00,2.066,0.09,241.76,8.6,0.0,1.0,18.0
24918,2010-10-18 07:18:00,1.792,0.092,241.24,7.4,0.0,1.0,19.0
24919,2010-10-18 07:19:00,1.834,0.092,241.09,7.6,0.0,1.0,18.0
24920,2010-10-18 07:20:00,1.87,0.096,242.21,7.6,0.0,1.0,19.0
24921,2010-10-18 07:21:00,1.854,0.092,240.87,7.6,0.0,1.0,18.0
24922,2010-10-18 07:22:00,1.834,0.088,239.62,7.6,0.0,1.0,18.0
24923,2010-10-18 07:23:00,1.868,0.12,239.26,7.8,0.0,2.0,19.0
24924,2010-10-18 07:24:00,1.906,0.192,239.68,8.0,0.0,1.0,18.0
24925,2010-10-18 07:25:00,1.912,0.19,239.71,8.0,0.0,1.0,18.0
24926,2010-10-18 07:26:00,2.002,0.24,239.09,8.4,0.0,1.0,19.0
24927,2010-10-18 07:27:00,2.468,0.446,238.76,10.4,0.0,1.0,28.0
24928,2010-10-18 07:28:00,2.54,0.474,241.42,10.6,0.0,1.0,28.0
24929,2010-10-18 07:29:00,2.564,0.47,241.07,10.8,0.0,1.0,29.0
24930,2010-10-18 07:30:00,2.556,0.462,240.23,10.8,0.0,1.0,29.0
24931,2010-10-18 07:31:00,2.598,0.52,238.64,11.0,0.0,2.0,29.0
24932,2010-10-18 07:32:00,2.564,0.486,239.24,10.8,0.0,1.0,29.0
24933,2010-10-18 07:33:00,2.566,0.48,239.38,10.8,0.0,1.0,28.0
24934,2010-10-18 07:34:00,2.574,0.486,239.99,10.8,0.0,1.0,29.0
24935,2010-10-18 07:35:00,2.59,0.49,240.24,11.0,0.0,1.0,29.0
24936,2010-10-18 07:36:00,2.636,0.488,240.25,11.0,0.0,1.0,29.0
24937,2010-10-18 07:37:00,2.428,0.404,239.82,10.2,0.0,1.0,27.0
24938,2010-10-18 07:38:00,1.976,0.224,239.78,8.2,0.0,1.0,18.0
24939,2010-10-18 07:39:00,1.984,0.226,240.13,8.2,0.0,2.0,18.0
24940,2010-10-18 07:40:00,1.986,0.226,240.27,8.2,0.0,1.0,19.0
24941,2010-10-18 07:41:00,2.0,0.23,241.31,8.2,0.0,1.0,18.0
24942,2010-10-18 07:42:00,2.1,0.226,240.87,8.6,0.0,1.0,19.0
24943,2010-10-18 07:43:00,2.16,0.224,240.78,9.0,0.0,1.0,18.0
24944,2010-10-18 07:44:00,2.106,0.226,240.71,8.8,0.0,1.0,18.0
24945,2010-10-18 07:45:00,2.006,0.102,241.21,8.2,0.0,1.0,19.0
24946,2010-10-18 07:46:00,1.996,0.094,241.0,8.2,0.0,1.0,18.0
24947,2010-10-18 07:47:00,1.99,0.092,240.65,8.2,0.0,2.0,19.0
24948,2010-10-18 07:48:00,2.004,0.096,241.71,8.2,0.0,1.0,18.0
24949,2010-10-18 07:49:00,2.002,0.094,241.13,8.2,0.0,1.0,19.0
24950,2010-10-18 07:50:00,2.006,0.094,241.38,8.2,0.0,1.0,18.0
24951,2010-10-18 07:51:00,2.112,0.09,240.9,8.8,0.0,1.0,19.0
24952,2010-10-18 07:52:00,2.16,0.088,240.91,9.0,0.0,1.0,18.0
24953,2010-10-18 07:53:00,2.368,0.086,240.74,10.0,0.0,1.0,18.0
24954,2010-10-18 07:54:00,3.462,0.076,240.27,14.4,0.0,2.0,19.0
24955,2010-10-18 07:55:00,3.572,0.086,239.3,14.8,0.0,1.0,18.0
24956,2010-10-18 07:56:00,2.274,0.102,239.05,9.4,0.0,1.0,18.0
24957,2010-10-18 07:57:00,2.43,0.074,238.93,10.2,0.0,1.0,18.0
24958,2010-10-18 07:58:00,2.504,0.074,239.85,10.4,0.0,1.0,19.0
24959,2010-10-18 07:59:00,2.498,0.088,239.99,10.4,0.0,1.0,18.0
24960,2010-10-18 08:00:00,2.518,0.21,240.12,10.4,0.0,1.0,18.0
24961,2010-10-18 08:01:00,2.578,0.31,240.31,10.8,0.0,1.0,18.0
24962,2010-10-18 08:02:00,2.71,0.312,240.18,11.2,0.0,2.0,19.0
24963,2010-10-18 08:03:00,2.68,0.314,240.42,11.2,0.0,1.0,18.0
24964,2010-10-18 08:04:00,2.742,0.302,238.5,11.4,0.0,1.0,18.0
24965,2010-10-18 08:05:00,2.58,0.306,238.68,10.8,0.0,1.0,18.0
24966,2010-10-18 08:06:00,2.554,0.31,239.49,10.6,0.0,1.0,18.0
24967,2010-10-18 08:07:00,2.568,0.318,240.86,10.6,0.0,1.0,19.0
24968,2010-10-18 08:08:00,2.572,0.322,241.37,10.6,0.0,1.0,18.0
24969,2010-10-18 08:09:00,2.532,0.256,241.4,10.4,0.0,1.0,19.0
24970,2010-10-18 08:10:00,2.496,0.214,240.79,10.4,0.0,1.0,18.0
24971,2010-10-18 08:11:00,2.388,0.214,240.58,9.8,0.0,2.0,19.0
24972,2010-10-18 08:12:00,2.404,0.214,240.67,10.0,0.0,1.0,18.0
24973,2010-10-18 08:13:00,2.368,0.162,240.94,9.8,0.0,1.0,19.0
24974,2010-10-18 08:14:00,2.2,0.082,241.18,9.0,0.0,1.0,18.0
24975,2010-10-18 08:15:00,2.102,0.086,241.63,8.6,0.0,1.0,19.0
24976,2010-10-18 08:16:00,2.1,0.086,242.0,8.6,0.0,1.0,18.0
24977,2010-10-18 08:17:00,2.1,0.088,242.2,8.6,0.0,1.0,19.0
24978,2010-10-18 08:18:00,2.266,0.142,242.62,9.4,0.0,1.0,18.0
24979,2010-10-18 08:19:00,1.93,0.144,243.35,8.0,0.0,2.0,19.0
24980,2010-10-18 08:20:00,1.828,0.094,242.79,7.4,0.0,1.0,19.0
24981,2010-10-18 08:21:00,2.05,0.086,241.83,8.4,0.0,1.0,19.0
24982,2010-10-18 08:22:00,2.036,0.088,242.33,8.4,0.0,1.0,18.0
24983,2010-10-18 08:23:00,1.702,0.064,243.14,7.0,0.0,1.0,19.0
24984,2010-10-18 08:24:00,1.706,0.066,243.48,7.0,0.0,1.0,19.0
24985,2010-10-18 08:25:00,1.706,0.064,242.65,7.0,0.0,1.0,18.0
24986,2010-10-18 08:26:00,1.86,0.0,242.46,7.6,0.0,1.0,19.0
24987,2010-10-18 08:27:00,1.806,0.06,242.8,7.4,0.0,0.0,19.0
24988,2010-10-18 08:28:00,1.486,0.0,243.33,6.0,0.0,0.0,19.0
24989,2010-10-18 08:29:00,1.518,0.078,242.01,6.2,0.0,0.0,18.0
24990,2010-10-18 08:30:00,1.672,0.172,242.23,6.8,0.0,0.0,19.0
24991,2010-10-18 08:31:00,1.708,0.28,241.52,7.0,0.0,0.0,18.0
24992,2010-10-18 08:32:00,1.79,0.264,241.32,7.4,0.0,0.0,19.0
24993,2010-10-18 08:33:00,1.906,0.254,241.28,7.8,0.0,0.0,18.0
24994,2010-10-18 08:34:00,1.922,0.252,241.33,8.0,0.0,0.0,19.0
24995,2010-10-18 08:35:00,1.954,0.238,240.67,8.2,0.0,0.0,18.0
24996,2010-10-18 08:36:00,2.014,0.338,240.51,8.4,0.0,1.0,19.0
24997,2010-10-18 08:37:00,3.596,0.316,238.9,15.6,0.0,24.0,18.0
24998,2010-10-18 08:38:00,4.21,0.308,237.82,17.6,0.0,38.0,18.0
24999,2010-10-18 08:39:00,4.262,0.302,236.91,18.0,0.0,37.0,17.0
25000,2010-10-18 08:40:00,4.256,0.302,236.85,18.0,0.0,37.0,18.0
25001,2010-10-18 08:41:00,4.278,0.306,237.63,18.0,0.0,38.0,18.0
25002,2010-10-18 08:42:00,4.214,0.212,237.41,17.6,0.0,38.0,18.0
25003,2010-10-18 08:43:00,4.172,0.17,236.92,17.6,0.0,37.0,18.0
25004,2010-10-18 08:44:00,4.132,0.124,237.11,17.4,0.0,38.0,18.0
25005,2010-10-18 08:45:00,4.05,0.074,237.88,17.0,0.0,38.0,18.0
25006,2010-10-18 08:46:00,4.046,0.074,237.56,17.0,0.0,38.0,18.0
25007,2010-10-18 08:47:00,4.042,0.074,237.47,17.0,0.0,38.0,18.0
25008,2010-10-18 08:48:00,3.87,0.07,236.46,16.4,0.0,37.0,17.0
25009,2010-10-18 08:49:00,1.84,0.092,238.52,7.6,0.0,2.0,18.0
25010,2010-10-18 08:50:00,1.856,0.098,239.7,7.6,0.0,1.0,19.0
25011,2010-10-18 08:51:00,1.856,0.138,241.55,7.6,0.0,1.0,18.0
25012,2010-10-18 08:52:00,1.848,0.15,241.07,7.6,0.0,1.0,19.0
25013,2010-10-18 08:53:00,1.834,0.15,241.3,7.6,0.0,1.0,18.0
25014,2010-10-18 08:54:00,1.712,0.118,241.62,7.0,0.0,1.0,19.0
25015,2010-10-18 08:55:00,1.7,0.116,241.0,7.0,0.0,1.0,18.0
25016,2010-10-18 08:56:00,1.698,0.114,240.96,7.0,0.0,1.0,19.0
25017,2010-10-18 08:57:00,1.81,0.258,240.92,7.6,0.0,2.0,18.0
25018,2010-10-18 08:58:00,1.784,0.29,240.86,7.4,0.0,1.0,18.0
25019,2010-10-18 08:59:00,1.788,0.3,241.94,7.4,0.0,1.0,19.0
25020,2010-10-18 09:00:00,1.75,0.266,242.24,7.2,0.0,0.0,19.0
25021,2010-10-18 09:01:00,1.776,0.258,241.42,7.4,0.0,1.0,18.0
25022,2010-10-18 09:02:00,1.78,0.246,240.45,7.4,0.0,1.0,18.0
25023,2010-10-18 09:03:00,1.784,0.244,240.55,7.4,0.0,2.0,19.0
25024,2010-10-18 09:04:00,1.786,0.246,240.83,7.4,0.0,1.0,18.0
25025,2010-10-18 09:05:00,1.872,0.266,239.36,7.8,0.0,1.0,18.0
25026,2010-10-18 09:06:00,2.168,0.312,239.44,9.2,0.0,4.0,19.0
25027,2010-10-18 09:07:00,2.218,0.324,239.67,9.2,0.0,6.0,18.0
25028,2010-10-18 09:08:00,2.21,0.326,240.48,9.2,0.0,5.0,18.0
25029,2010-10-18 09:09:00,2.23,0.324,240.37,9.2,0.0,6.0,19.0
25030,2010-10-18 09:10:00,2.176,0.28,240.53,9.0,0.0,4.0,18.0
25031,2010-10-18 09:11:00,1.95,0.17,239.88,8.2,0.0,0.0,18.0
25032,2010-10-18 09:12:00,1.966,0.216,239.94,8.2,0.0,0.0,19.0
